treatment	id	game	period	choice	other_choice	session
Tournament	11	9	3	d	d	comp_1
Tournament	11	9	4	d	d	comp_1
Tournament	11	10	1	d	c	comp_1
Tournament	11	10	2	d	d	comp_1
Tournament	11	10	3	d	d	comp_1
Tournament	11	10	4	d	d	comp_1
Tournament	11	10	5	d	d	comp_1
Tournament	11	10	6	d	d	comp_1
Tournament	11	11	1	c	c	comp_1
Tournament	11	11	2	c	d	comp_1
Tournament	11	11	3	d	c	comp_1
Tournament	11	11	4	d	c	comp_1
Tournament	11	11	5	d	c	comp_1
Tournament	11	12	1	d	d	comp_1
Tournament	11	13	1	c	c	comp_1
Tournament	11	14	1	c	c	comp_1
Tournament	11	14	2	c	c	comp_1
Tournament	11	14	3	d	c	comp_1
Tournament	11	14	4	d	d	comp_1
Tournament	11	15	1	c	c	comp_1
Tournament	11	16	1	c	c	comp_1
Tournament	11	16	2	c	c	comp_1
Tournament	11	16	3	d	c	comp_1
Tournament	11	17	1	c	d	comp_1
Tournament	11	17	2	c	c	comp_1
Tournament	11	17	3	d	d	comp_1
Tournament	11	17	4	d	d	comp_1
Tournament	11	17	5	d	d	comp_1
Tournament	11	17	6	d	d	comp_1
Tournament	11	17	7	d	d	comp_1
Tournament	11	18	1	c	c	comp_1
Tournament	11	19	1	c	d	comp_1
Tournament	11	19	2	c	c	comp_1
Tournament	11	19	3	c	c	comp_1
Tournament	11	20	1	c	c	comp_1
Tournament	11	21	1	c	d	comp_1
Tournament	11	22	1	c	d	comp_1
Tournament	11	23	1	c	c	comp_1
Tournament	11	23	2	c	c	comp_1
Tournament	11	23	3	d	c	comp_1
Tournament	11	23	4	d	d	comp_1
Tournament	11	23	5	d	d	comp_1
Tournament	11	23	6	d	d	comp_1
Tournament	11	23	7	d	d	comp_1
Tournament	11	23	8	d	d	comp_1
Tournament	11	24	1	c	c	comp_1
Tournament	11	24	2	c	c	comp_1
Tournament	11	24	3	d	c	comp_1
Tournament	11	24	4	d	d	comp_1
Tournament	11	24	5	d	d	comp_1
Tournament	11	24	6	d	d	comp_1
Tournament	11	25	1	c	d	comp_1
Tournament	11	26	1	c	c	comp_1
Tournament	11	26	2	c	c	comp_1
Tournament	11	26	3	d	c	comp_1
Tournament	11	26	4	d	d	comp_1
Tournament	11	27	1	c	c	comp_1
Tournament	11	28	1	c	d	comp_1
Tournament	11	28	2	c	c	comp_1
Tournament	11	28	3	d	c	comp_1
Tournament	11	28	4	d	d	comp_1
Tournament	11	28	5	d	d	comp_1
Tournament	11	28	6	d	d	comp_1
Tournament	11	29	1	c	d	comp_1
Tournament	12	1	1	c	c	comp_1
Tournament	12	1	2	c	d	comp_1
Tournament	12	1	3	d	c	comp_1
Tournament	12	1	4	d	c	comp_1
Tournament	12	1	5	d	c	comp_1
Tournament	12	1	6	d	d	comp_1
Tournament	12	1	7	c	d	comp_1
Tournament	12	1	8	d	d	comp_1
Tournament	12	1	9	d	d	comp_1
Tournament	12	1	10	d	d	comp_1
Tournament	12	2	1	c	d	comp_1
Tournament	12	3	1	c	d	comp_1
Tournament	12	3	2	d	d	comp_1
Tournament	12	3	3	d	d	comp_1
Tournament	12	3	4	d	d	comp_1
Tournament	12	3	5	d	d	comp_1
Tournament	12	3	6	d	d	comp_1
Tournament	12	4	1	c	c	comp_1
Tournament	12	4	2	c	c	comp_1
Tournament	12	4	3	c	c	comp_1
Tournament	12	4	4	c	c	comp_1
Tournament	12	4	5	c	c	comp_1
Tournament	12	4	6	c	c	comp_1
Tournament	12	4	7	c	c	comp_1
Tournament	12	4	8	c	c	comp_1
Tournament	12	5	1	c	c	comp_1
Tournament	12	5	2	c	c	comp_1
Tournament	12	5	3	c	c	comp_1
Tournament	12	5	4	c	c	comp_1
Tournament	12	6	1	c	d	comp_1
Tournament	12	6	2	c	d	comp_1
Tournament	12	7	1	d	c	comp_1
Tournament	12	8	1	d	d	comp_1
Tournament	12	8	2	d	d	comp_1
Tournament	12	8	3	d	d	comp_1
Tournament	12	8	4	d	c	comp_1
Tournament	12	8	5	c	c	comp_1
Tournament	12	9	1	c	c	comp_1
Tournament	12	9	2	c	c	comp_1
Tournament	12	9	3	c	c	comp_1
Tournament	12	9	4	c	d	comp_1
Tournament	12	10	1	d	d	comp_1
Tournament	12	10	2	c	c	comp_1
Tournament	12	10	3	c	d	comp_1
Tournament	12	10	4	d	d	comp_1
Tournament	12	10	5	d	c	comp_1
Tournament	12	10	6	c	d	comp_1
Tournament	12	11	1	c	c	comp_1
Tournament	12	11	2	c	c	comp_1
Tournament	12	11	3	c	c	comp_1
Tournament	12	11	4	c	c	comp_1
Tournament	12	11	5	c	d	comp_1
Tournament	12	12	1	c	c	comp_1
Tournament	12	13	1	d	c	comp_1
Tournament	12	14	1	c	c	comp_1
Tournament	12	14	2	c	c	comp_1
Tournament	12	14	3	c	d	comp_1
Tournament	12	14	4	d	d	comp_1
Tournament	12	15	1	d	d	comp_1
Tournament	12	16	1	c	d	comp_1
Tournament	12	16	2	d	c	comp_1
Tournament	12	16	3	c	c	comp_1
Tournament	12	17	1	c	d	comp_1
Tournament	12	17	2	d	d	comp_1
Tournament	12	17	3	d	d	comp_1
Tournament	12	17	4	d	d	comp_1
Tournament	12	17	5	d	d	comp_1
Tournament	12	17	6	d	d	comp_1
Tournament	12	17	7	d	d	comp_1
Tournament	12	18	1	c	d	comp_1
Tournament	12	19	1	c	c	comp_1
Tournament	12	19	2	c	c	comp_1
Tournament	12	19	3	c	c	comp_1
Tournament	12	20	1	d	c	comp_1
Tournament	12	21	1	c	d	comp_1
Tournament	12	22	1	c	c	comp_1
Tournament	12	23	1	c	d	comp_1
Tournament	12	23	2	d	d	comp_1
Tournament	12	23	3	d	d	comp_1
Tournament	12	23	4	d	d	comp_1
Tournament	12	23	5	d	d	comp_1
Tournament	12	23	6	d	d	comp_1
Tournament	12	23	7	d	d	comp_1
Tournament	12	23	8	d	d	comp_1
Tournament	12	24	1	d	c	comp_1
Tournament	12	24	2	c	c	comp_1
Tournament	12	24	3	c	d	comp_1
Tournament	12	24	4	c	d	comp_1
Tournament	12	24	5	c	c	comp_1
Tournament	12	24	6	c	c	comp_1
Tournament	12	25	1	c	c	comp_1
Tournament	12	26	1	c	c	comp_1
Tournament	12	26	2	c	c	comp_1
Tournament	12	26	3	c	d	comp_1
Tournament	12	26	4	c	c	comp_1
Tournament	12	27	1	c	d	comp_1
Tournament	12	28	1	d	c	comp_1
Tournament	12	28	2	c	d	comp_1
Tournament	12	28	3	c	c	comp_1
Tournament	12	28	4	c	c	comp_1
Tournament	12	28	5	c	c	comp_1
Tournament	12	28	6	c	d	comp_1
Tournament	12	29	1	c	c	comp_1
Tournament	13	1	1	d	c	comp_1
Tournament	13	1	2	d	d	comp_1
Tournament	13	1	3	d	d	comp_1
Tournament	13	1	4	d	d	comp_1
Tournament	13	1	5	d	d	comp_1
Tournament	13	1	6	d	d	comp_1
Tournament	13	1	7	d	c	comp_1
Tournament	13	1	8	d	c	comp_1
Tournament	13	1	9	d	d	comp_1
Tournament	13	1	10	d	d	comp_1
Tournament	13	2	1	d	c	comp_1
Tournament	13	3	1	d	c	comp_1
Tournament	13	3	2	d	c	comp_1
Tournament	13	3	3	d	d	comp_1
Tournament	13	3	4	d	d	comp_1
Tournament	13	3	5	d	d	comp_1
Tournament	13	3	6	d	d	comp_1
Tournament	13	4	1	d	d	comp_1
Tournament	13	4	2	d	d	comp_1
Tournament	13	4	3	d	d	comp_1
Tournament	13	4	4	d	d	comp_1
Tournament	13	4	5	d	d	comp_1
Tournament	13	4	6	d	d	comp_1
Tournament	13	4	7	d	d	comp_1
Tournament	13	4	8	d	d	comp_1
Tournament	13	5	1	d	d	comp_1
Tournament	13	5	2	d	c	comp_1
Tournament	13	5	3	d	d	comp_1
Tournament	13	5	4	d	d	comp_1
Tournament	13	6	1	d	d	comp_1
Tournament	13	6	2	d	d	comp_1
Tournament	13	7	1	d	d	comp_1
Tournament	13	8	1	d	d	comp_1
Tournament	13	8	2	d	d	comp_1
Tournament	13	8	3	d	d	comp_1
Tournament	13	8	4	d	d	comp_1
Tournament	13	8	5	d	d	comp_1
Tournament	13	9	1	d	d	comp_1
Tournament	13	9	2	d	d	comp_1
Tournament	13	9	3	d	d	comp_1
Tournament	13	9	4	d	d	comp_1
Tournament	13	10	1	d	d	comp_1
Tournament	13	10	2	c	c	comp_1
Tournament	13	10	3	d	c	comp_1
Tournament	13	10	4	d	d	comp_1
Tournament	13	10	5	c	d	comp_1
Tournament	13	10	6	d	c	comp_1
Tournament	13	11	1	d	c	comp_1
Tournament	13	11	2	c	d	comp_1
Tournament	13	11	3	d	c	comp_1
Tournament	13	11	4	c	d	comp_1
Tournament	13	11	5	d	c	comp_1
Tournament	13	12	1	d	c	comp_1
Tournament	13	13	1	d	c	comp_1
Tournament	13	14	1	d	d	comp_1
Tournament	13	14	2	c	c	comp_1
Tournament	13	14	3	d	c	comp_1
Tournament	13	14	4	c	d	comp_1
Tournament	13	15	1	d	c	comp_1
Tournament	13	16	1	d	c	comp_1
Tournament	13	16	2	c	d	comp_1
Tournament	13	16	3	d	d	comp_1
Tournament	13	17	1	d	d	comp_1
Tournament	13	17	2	d	c	comp_1
Tournament	13	17	3	c	d	comp_1
Tournament	13	17	4	d	c	comp_1
Tournament	13	17	5	c	d	comp_1
Tournament	13	17	6	d	c	comp_1
Tournament	13	17	7	c	d	comp_1
Tournament	13	18	1	d	c	comp_1
Tournament	13	19	1	d	c	comp_1
Tournament	13	19	2	c	c	comp_1
Tournament	13	19	3	d	c	comp_1
Tournament	13	20	1	c	c	comp_1
Tournament	13	21	1	d	c	comp_1
Tournament	13	22	1	d	c	comp_1
Tournament	13	23	1	d	d	comp_1
Tournament	13	23	2	c	d	comp_1
Tournament	13	23	3	d	c	comp_1
Tournament	13	23	4	c	c	comp_1
Tournament	13	23	5	d	c	comp_1
Tournament	13	23	6	c	d	comp_1
Tournament	13	23	7	d	c	comp_1
Tournament	13	23	8	d	d	comp_1
Tournament	13	24	1	d	d	comp_1
Tournament	13	24	2	d	d	comp_1
Tournament	13	24	3	d	d	comp_1
Tournament	13	24	4	d	d	comp_1
Tournament	13	24	5	d	d	comp_1
Tournament	13	24	6	d	d	comp_1
Tournament	13	25	1	d	d	comp_1
Tournament	13	26	1	d	d	comp_1
Tournament	13	26	2	c	d	comp_1
Tournament	13	26	3	d	d	comp_1
Tournament	13	26	4	d	d	comp_1
Tournament	13	27	1	d	d	comp_1
Tournament	13	28	1	d	c	comp_1
Tournament	13	28	2	c	c	comp_1
Tournament	13	28	3	c	d	comp_1
Tournament	13	28	4	d	d	comp_1
Tournament	13	28	5	d	d	comp_1
Tournament	13	28	6	d	d	comp_1
Tournament	13	29	1	d	c	comp_1
Tournament	14	1	1	c	c	comp_1
Tournament	14	1	2	c	c	comp_1
Tournament	14	1	3	d	c	comp_1
Tournament	14	1	4	d	d	comp_1
Tournament	14	1	5	c	d	comp_1
Tournament	14	1	6	c	c	comp_1
Tournament	14	1	7	c	c	comp_1
Tournament	14	1	8	c	c	comp_1
Tournament	14	1	9	c	c	comp_1
Tournament	14	1	10	c	c	comp_1
Tournament	14	2	1	c	c	comp_1
Tournament	14	3	1	c	c	comp_1
Tournament	14	3	2	c	c	comp_1
Tournament	14	3	3	c	c	comp_1
Tournament	14	3	4	c	c	comp_1
Tournament	14	3	5	c	c	comp_1
Tournament	14	3	6	c	c	comp_1
Tournament	14	4	1	c	c	comp_1
Tournament	14	4	2	c	c	comp_1
Tournament	14	4	3	c	c	comp_1
Tournament	14	4	4	c	c	comp_1
Tournament	14	4	5	c	c	comp_1
Tournament	14	4	6	c	c	comp_1
Tournament	14	4	7	c	c	comp_1
Tournament	14	4	8	c	c	comp_1
Tournament	14	5	1	c	d	comp_1
Tournament	14	5	2	d	c	comp_1
Tournament	14	5	3	c	c	comp_1
Tournament	14	5	4	c	c	comp_1
Tournament	14	6	1	c	d	comp_1
Tournament	14	6	2	d	c	comp_1
Tournament	14	7	1	c	d	comp_1
Tournament	14	8	1	d	d	comp_1
Tournament	14	8	2	d	d	comp_1
Tournament	14	8	3	d	d	comp_1
Tournament	14	8	4	c	d	comp_1
Tournament	14	8	5	c	c	comp_1
Tournament	14	9	1	c	c	comp_1
Tournament	14	9	2	c	d	comp_1
Tournament	14	9	3	d	c	comp_1
Tournament	14	9	4	c	c	comp_1
Tournament	14	10	1	c	d	comp_1
Tournament	14	10	2	d	d	comp_1
Tournament	14	10	3	d	d	comp_1
Tournament	14	10	4	d	d	comp_1
Tournament	14	10	5	d	d	comp_1
Tournament	14	10	6	d	d	comp_1
Tournament	14	11	1	c	c	comp_1
Tournament	14	11	2	c	d	comp_1
Tournament	14	11	3	d	d	comp_1
Tournament	14	11	4	d	d	comp_1
Tournament	14	11	5	d	d	comp_1
Tournament	14	12	1	c	d	comp_1
Tournament	14	13	1	c	d	comp_1
Tournament	14	14	1	d	d	comp_1
Tournament	14	14	2	d	d	comp_1
Tournament	14	14	3	d	d	comp_1
Tournament	14	14	4	d	d	comp_1
Tournament	14	15	1	c	d	comp_1
Tournament	14	16	1	c	d	comp_1
Tournament	14	16	2	d	d	comp_1
Tournament	14	16	3	d	c	comp_1
Tournament	14	17	1	c	c	comp_1
Tournament	14	17	2	c	d	comp_1
Tournament	14	17	3	d	d	comp_1
Tournament	14	17	4	d	d	comp_1
Tournament	14	17	5	d	d	comp_1
Tournament	14	17	6	d	d	comp_1
Tournament	14	17	7	d	d	comp_1
Tournament	14	18	1	c	c	comp_1
Tournament	14	19	1	c	d	comp_1
Tournament	14	19	2	d	d	comp_1
Tournament	14	19	3	d	c	comp_1
Tournament	14	20	1	c	c	comp_1
Tournament	14	21	1	c	d	comp_1
Tournament	14	22	1	c	c	comp_1
Tournament	14	23	1	c	c	comp_1
Tournament	14	23	2	c	c	comp_1
Tournament	14	23	3	c	d	comp_1
Tournament	14	23	4	d	d	comp_1
Tournament	14	23	5	d	d	comp_1
Tournament	14	23	6	d	d	comp_1
Tournament	14	23	7	d	d	comp_1
Tournament	14	23	8	d	d	comp_1
Tournament	14	24	1	c	c	comp_1
Tournament	14	24	2	c	c	comp_1
Tournament	14	24	3	c	d	comp_1
Tournament	14	24	4	d	d	comp_1
Tournament	14	24	5	d	d	comp_1
Tournament	14	24	6	d	d	comp_1
Tournament	14	25	1	c	c	comp_1
Tournament	14	26	1	c	c	comp_1
Tournament	14	26	2	c	c	comp_1
Tournament	14	26	3	c	c	comp_1
Tournament	14	26	4	c	c	comp_1
Tournament	14	27	1	c	c	comp_1
Tournament	14	28	1	c	d	comp_1
Tournament	14	28	2	d	c	comp_1
Tournament	14	28	3	c	c	comp_1
Tournament	14	28	4	c	d	comp_1
Tournament	14	28	5	d	d	comp_1
Tournament	14	28	6	d	d	comp_1
Tournament	14	29	1	c	d	comp_1
Tournament	15	1	1	c	d	comp_1
Tournament	15	1	2	c	d	comp_1
Tournament	15	1	3	d	d	comp_1
Tournament	15	1	4	d	c	comp_1
Tournament	15	1	5	d	d	comp_1
Tournament	15	1	6	c	d	comp_1
Tournament	15	1	7	d	d	comp_1
Tournament	15	1	8	d	d	comp_1
Tournament	15	1	9	d	d	comp_1
Tournament	15	1	10	c	d	comp_1
Tournament	15	2	1	c	d	comp_1
Tournament	15	3	1	c	c	comp_1
Tournament	15	3	2	c	c	comp_1
Tournament	15	3	3	c	c	comp_1
Tournament	15	3	4	c	c	comp_1
Tournament	15	3	5	c	c	comp_1
Tournament	15	3	6	c	c	comp_1
Tournament	15	4	1	c	c	comp_1
Tournament	15	4	2	c	c	comp_1
Tournament	15	4	3	c	c	comp_1
Tournament	15	4	4	c	c	comp_1
Tournament	15	4	5	c	c	comp_1
Tournament	15	4	6	c	c	comp_1
Tournament	15	4	7	c	c	comp_1
Tournament	15	4	8	c	c	comp_1
Tournament	15	5	1	c	c	comp_1
Tournament	15	5	2	c	d	comp_1
Tournament	15	5	3	d	c	comp_1
Tournament	15	5	4	c	d	comp_1
Tournament	15	6	1	c	c	comp_1
Tournament	15	6	2	c	c	comp_1
Tournament	15	7	1	c	c	comp_1
Tournament	15	8	1	c	d	comp_1
Tournament	15	8	2	d	d	comp_1
Tournament	15	8	3	d	d	comp_1
Tournament	15	8	4	d	c	comp_1
Tournament	15	8	5	d	c	comp_1
Tournament	15	9	1	c	c	comp_1
Tournament	15	9	2	c	c	comp_1
Tournament	15	9	3	c	c	comp_1
Tournament	15	9	4	d	c	comp_1
Tournament	15	10	1	c	d	comp_1
Tournament	15	10	2	d	c	comp_1
Tournament	15	10	3	c	d	comp_1
Tournament	15	10	4	d	c	comp_1
Tournament	15	10	5	c	c	comp_1
Tournament	15	10	6	d	c	comp_1
Tournament	15	11	1	d	d	comp_1
Tournament	15	11	2	d	d	comp_1
Tournament	15	11	3	d	c	comp_1
Tournament	15	11	4	c	c	comp_1
Tournament	15	11	5	d	d	comp_1
Tournament	15	12	1	d	c	comp_1
Tournament	15	13	1	d	c	comp_1
Tournament	15	14	1	d	c	comp_1
Tournament	15	14	2	c	c	comp_1
Tournament	15	14	3	d	d	comp_1
Tournament	15	14	4	c	d	comp_1
Tournament	15	15	1	d	c	comp_1
Tournament	15	16	1	d	c	comp_1
Tournament	15	16	2	d	d	comp_1
Tournament	15	16	3	c	d	comp_1
Tournament	15	17	1	d	d	comp_1
Tournament	15	17	2	d	c	comp_1
Tournament	15	17	3	c	c	comp_1
Tournament	15	17	4	d	d	comp_1
Tournament	15	17	5	d	c	comp_1
Tournament	15	17	6	d	c	comp_1
Tournament	15	17	7	d	d	comp_1
Tournament	15	18	1	d	c	comp_1
Tournament	15	19	1	d	d	comp_1
Tournament	15	19	2	d	d	comp_1
Tournament	15	19	3	d	d	comp_1
Tournament	15	20	1	d	d	comp_1
Tournament	15	21	1	d	c	comp_1
Tournament	15	22	1	d	c	comp_1
Tournament	15	23	1	d	d	comp_1
Tournament	15	23	2	d	d	comp_1
Tournament	15	23	3	d	c	comp_1
Tournament	15	23	4	c	c	comp_1
Tournament	15	23	5	d	c	comp_1
Tournament	15	23	6	d	d	comp_1
Tournament	15	23	7	c	d	comp_1
Tournament	15	23	8	d	d	comp_1
Tournament	15	24	1	d	c	comp_1
Tournament	15	24	2	c	d	comp_1
Tournament	15	24	3	d	c	comp_1
Tournament	15	24	4	c	d	comp_1
Tournament	15	24	5	d	c	comp_1
Tournament	15	24	6	c	d	comp_1
Tournament	15	25	1	d	c	comp_1
Tournament	15	26	1	d	c	comp_1
Tournament	15	26	2	c	d	comp_1
Tournament	15	26	3	d	c	comp_1
Tournament	15	26	4	c	d	comp_1
Tournament	15	27	1	d	d	comp_1
Tournament	15	28	1	d	c	comp_1
Tournament	15	28	2	c	c	comp_1
Tournament	15	28	3	d	c	comp_1
Tournament	15	28	4	d	c	comp_1
Tournament	15	28	5	d	d	comp_1
Tournament	15	28	6	c	d	comp_1
Tournament	15	29	1	d	c	comp_1
Tournament	16	1	1	d	c	comp_1
Tournament	16	1	2	d	c	comp_1
Tournament	16	1	3	c	d	comp_1
Tournament	16	1	4	c	d	comp_1
Tournament	16	1	5	d	c	comp_1
Tournament	16	1	6	c	c	comp_1
Tournament	16	1	7	c	c	comp_1
Tournament	16	1	8	c	c	comp_1
Tournament	16	1	9	c	c	comp_1
Tournament	16	1	10	c	d	comp_1
Tournament	16	2	1	c	d	comp_1
Tournament	16	3	1	c	d	comp_1
Tournament	16	3	2	c	d	comp_1
Tournament	16	3	3	d	d	comp_1
Tournament	16	3	4	d	d	comp_1
Tournament	16	3	5	d	d	comp_1
Tournament	16	3	6	d	d	comp_1
Tournament	16	4	1	d	d	comp_1
Tournament	16	4	2	d	d	comp_1
Tournament	16	4	3	d	d	comp_1
Tournament	16	4	4	d	d	comp_1
Tournament	16	4	5	d	d	comp_1
Tournament	16	4	6	d	d	comp_1
Tournament	16	4	7	d	d	comp_1
Tournament	16	4	8	d	d	comp_1
Tournament	16	5	1	d	c	comp_1
Tournament	16	5	2	c	d	comp_1
Tournament	16	5	3	c	c	comp_1
Tournament	16	5	4	c	c	comp_1
Tournament	16	6	1	d	c	comp_1
Tournament	16	6	2	c	d	comp_1
Tournament	16	7	1	d	c	comp_1
Tournament	16	8	1	d	d	comp_1
Tournament	16	8	2	d	d	comp_1
Tournament	16	8	3	d	d	comp_1
Tournament	16	8	4	d	d	comp_1
Tournament	16	8	5	d	d	comp_1
Tournament	16	9	1	d	d	comp_1
Tournament	16	9	2	d	d	comp_1
Tournament	16	9	3	d	d	comp_1
Tournament	16	9	4	d	d	comp_1
Tournament	16	10	1	d	c	comp_1
Tournament	16	10	2	c	c	comp_1
Tournament	16	10	3	c	c	comp_1
Tournament	16	10	4	c	c	comp_1
Tournament	16	10	5	c	c	comp_1
Tournament	16	10	6	d	c	comp_1
Tournament	16	11	1	d	c	comp_1
Tournament	16	11	2	c	c	comp_1
Tournament	16	11	3	c	d	comp_1
Tournament	16	11	4	d	d	comp_1
Tournament	16	11	5	d	d	comp_1
Tournament	16	12	1	d	c	comp_1
Tournament	16	13	1	d	c	comp_1
Tournament	16	14	1	d	c	comp_1
Tournament	16	14	2	c	c	comp_1
Tournament	16	14	3	c	c	comp_1
Tournament	16	14	4	c	c	comp_1
Tournament	16	15	1	d	c	comp_1
Tournament	16	16	1	d	c	comp_1
Tournament	16	16	2	c	d	comp_1
Tournament	16	16	3	c	c	comp_1
Tournament	16	17	1	d	c	comp_1
Tournament	16	17	2	c	d	comp_1
Tournament	16	17	3	c	d	comp_1
Tournament	16	17	4	d	d	comp_1
Tournament	16	17	5	d	d	comp_1
Tournament	16	17	6	d	d	comp_1
Tournament	16	17	7	d	c	comp_1
Tournament	16	18	1	d	c	comp_1
Tournament	16	19	1	d	c	comp_1
Tournament	16	19	2	c	c	comp_1
Tournament	16	19	3	c	c	comp_1
Tournament	16	20	1	d	d	comp_1
Tournament	16	21	1	d	c	comp_1
Tournament	16	22	1	d	c	comp_1
Tournament	16	23	1	d	d	comp_1
Tournament	16	23	2	d	c	comp_1
Tournament	16	23	3	c	d	comp_1
Tournament	16	23	4	c	c	comp_1
Tournament	16	23	5	c	d	comp_1
Tournament	16	23	6	d	c	comp_1
Tournament	16	23	7	c	d	comp_1
Tournament	16	23	8	d	d	comp_1
Tournament	16	24	1	d	c	comp_1
Tournament	16	24	2	c	d	comp_1
Tournament	16	24	3	c	d	comp_1
Tournament	16	24	4	d	d	comp_1
Tournament	16	24	5	d	d	comp_1
Tournament	16	24	6	d	d	comp_1
Tournament	16	25	1	d	c	comp_1
Tournament	16	26	1	c	d	comp_1
Tournament	16	26	2	d	c	comp_1
Tournament	16	26	3	c	d	comp_1
Tournament	16	26	4	d	c	comp_1
Tournament	16	27	1	c	c	comp_1
Tournament	16	28	1	d	c	comp_1
Tournament	16	28	2	c	d	comp_1
Tournament	16	28	3	c	d	comp_1
Tournament	16	28	4	d	d	comp_1
Tournament	16	28	5	d	d	comp_1
Tournament	16	28	6	d	d	comp_1
Tournament	16	29	1	c	c	comp_1
Tournament	17	1	1	c	c	comp_2
Tournament	17	1	2	c	d	comp_2
Tournament	17	2	1	d	d	comp_2
Tournament	17	2	2	c	d	comp_2
Tournament	17	2	3	d	d	comp_2
Tournament	17	3	1	d	d	comp_2
Tournament	17	3	2	d	d	comp_2
Tournament	17	3	3	d	d	comp_2
Tournament	17	4	1	d	d	comp_2
Tournament	17	4	2	d	c	comp_2
Tournament	17	4	3	d	d	comp_2
Tournament	17	5	1	d	d	comp_2
Tournament	17	5	2	d	d	comp_2
Tournament	17	6	1	c	d	comp_2
Tournament	17	6	2	d	c	comp_2
Tournament	17	6	3	d	d	comp_2
Tournament	17	6	4	d	d	comp_2
Tournament	17	6	5	d	d	comp_2
Tournament	17	6	6	c	c	comp_2
Tournament	17	6	7	d	c	comp_2
Tournament	17	6	8	d	d	comp_2
Tournament	17	6	9	d	d	comp_2
Tournament	17	7	1	c	d	comp_2
Tournament	17	7	2	d	c	comp_2
Tournament	17	7	3	d	d	comp_2
Tournament	17	7	4	d	d	comp_2
Tournament	17	7	5	c	d	comp_2
Tournament	17	7	6	d	d	comp_2
Tournament	17	8	1	c	d	comp_2
Tournament	17	8	2	d	c	comp_2
Tournament	17	8	3	d	c	comp_2
Tournament	17	8	4	d	d	comp_2
Tournament	17	8	5	d	d	comp_2
Tournament	17	8	6	d	d	comp_2
Tournament	17	8	7	c	d	comp_2
Tournament	17	8	8	d	d	comp_2
Tournament	17	8	9	d	d	comp_2
Tournament	17	8	10	d	d	comp_2
Tournament	17	8	11	c	d	comp_2
Tournament	17	8	12	d	d	comp_2
Tournament	17	8	13	d	d	comp_2
Tournament	17	8	14	d	d	comp_2
Tournament	17	8	15	d	d	comp_2
Tournament	17	8	16	d	d	comp_2
Tournament	17	8	17	d	d	comp_2
Tournament	17	9	1	c	d	comp_2
Tournament	17	9	2	d	d	comp_2
Tournament	17	9	3	d	d	comp_2
Tournament	17	9	4	d	d	comp_2
Tournament	17	9	5	d	c	comp_2
Tournament	17	9	6	d	d	comp_2
Tournament	17	9	7	c	d	comp_2
Tournament	17	10	1	c	d	comp_2
Tournament	17	10	2	c	d	comp_2
Tournament	17	10	3	d	d	comp_2
Tournament	17	10	4	d	d	comp_2
Tournament	17	10	5	d	d	comp_2
Tournament	17	10	6	d	d	comp_2
Tournament	17	10	7	d	d	comp_2
Tournament	17	10	8	d	d	comp_2
Tournament	17	10	9	d	d	comp_2
Tournament	17	10	10	d	d	comp_2
Tournament	17	10	11	d	d	comp_2
Tournament	17	10	12	d	d	comp_2
Tournament	17	10	13	d	d	comp_2
Tournament	17	10	14	c	d	comp_2
Tournament	17	10	15	c	d	comp_2
Tournament	17	10	16	d	d	comp_2
Tournament	17	10	17	d	d	comp_2
Tournament	17	11	1	c	d	comp_2
Tournament	17	11	2	c	c	comp_2
Tournament	17	11	3	d	c	comp_2
Tournament	17	11	4	d	d	comp_2
Tournament	17	11	5	d	d	comp_2
Tournament	17	11	6	d	d	comp_2
Tournament	17	11	7	d	d	comp_2
Tournament	17	11	8	d	d	comp_2
Tournament	17	12	1	c	c	comp_2
Tournament	17	12	2	d	c	comp_2
Tournament	17	12	3	c	c	comp_2
Tournament	17	12	4	d	c	comp_2
Tournament	17	12	5	c	d	comp_2
Tournament	17	13	1	c	d	comp_2
Tournament	17	13	2	c	d	comp_2
Tournament	17	13	3	d	d	comp_2
Tournament	17	13	4	d	d	comp_2
Tournament	17	13	5	d	d	comp_2
Tournament	17	13	6	d	d	comp_2
Tournament	17	13	7	d	d	comp_2
Tournament	17	13	8	d	d	comp_2
Tournament	17	13	9	d	d	comp_2
Tournament	17	13	10	d	d	comp_2
Tournament	17	13	11	d	d	comp_2
Tournament	17	13	12	d	d	comp_2
Tournament	17	13	13	d	d	comp_2
Tournament	17	13	14	d	d	comp_2
Tournament	17	13	15	d	d	comp_2
Tournament	17	14	1	c	d	comp_2
Tournament	17	14	2	c	d	comp_2
Tournament	17	14	3	c	d	comp_2
Tournament	17	14	4	d	d	comp_2
Tournament	17	14	5	d	d	comp_2
Tournament	18	1	1	c	c	comp_2
Tournament	18	1	2	c	c	comp_2
Tournament	18	2	1	c	d	comp_2
Tournament	18	2	2	d	d	comp_2
Tournament	18	2	3	d	c	comp_2
Tournament	18	3	1	c	d	comp_2
Tournament	18	3	2	d	c	comp_2
Tournament	18	3	3	c	d	comp_2
Tournament	18	4	1	d	d	comp_2
Tournament	18	4	2	c	d	comp_2
Tournament	18	4	3	d	d	comp_2
Tournament	18	5	1	d	d	comp_2
Tournament	18	5	2	d	d	comp_2
Tournament	18	6	1	c	c	comp_2
Tournament	18	6	2	c	c	comp_2
Tournament	18	6	3	c	c	comp_2
Tournament	18	6	4	c	c	comp_2
Tournament	18	6	5	c	c	comp_2
